Team #,Match #,Scouter Initials,Team Number,Match Number,Robot,Starting Location,No Show,Taxied?,Upper Cargo Scored,Upper Cargo Missed,Lower Cargo Scored,Upper Cargo Scored,Lower Cargo Scored,Defended?,Climb,Started Climb With Time Remaining,Played Defense for Match %,Defense Rating,Disabled for Match %,Comments,,,,,,,,,,,,
620,97,BK,620,97,b1,left,FALSE,TRUE,1,0,0,0,0,FALSE,4,60,20,a,0,Intake and shooter had frequent issues,,,,,,,,,,,,
116,97,DD,116,97,b2,middle,FALSE,TRUE,1,0,0,6,0,FALSE,4,30,0,x,0,"Accurate, also wickedly fast climb",,,,,,,,,,,,
612,97,Cm,612,97,b3,right,FALSE,TRUE,0,0,1,0,3,TRUE,f,15,0,x,0,Can only carry 1 ball not very good,,,,,,,,,,,,
1908,98,BN,1908,98,r1,right,FALSE,TRUE,2,0,0,8,1,FALSE,2,5,0,x,0,"Pretty accurate shooter, a lot of cargo bounced back out of the hub, can only barely climb mid rung",,,,,,,,,,,,
4286,98,TR,4286,98,r2,left,FALSE,TRUE,0,0,1,0,6,TRUE,2,20,0,a,0,Only shot low baskets,,,,,,,,,,,,
6326,98,GS,6326,98,r3,middle,FALSE,TRUE,1,0,0,0,0,FALSE,2,,100,v,,Defended for the entire match. Made multiple robots miss their shots,,,,,,,,,,,,
2421,98,BK,2421,98,b1,left,FALSE,TRUE,0,1,0,3,0,FALSE,4,35,0,x,0,"Strong climber, decent shooter",,,,,,,,,,,,
1599,98,DD,1599,98,b2,right,FALSE,TRUE,1,1,0,5,0,TRUE,f,40,0,x,0,Fell off climb. Decent accuracy though,,,,,,,,,,,,
1086,98,Cm,1086,98,b3,middle,FALSE,TRUE,0,2,0,5,0,FALSE,1,10,0,x,0,Racked up fouls for holding e cargos drivers dont really know the rules,,,,,,,,,,,,
2537,99,BN,2537,99,r1,middle,FALSE,TRUE,0,1,0,1,0,FALSE,2,15,0,x,0,"Inaccurate shooter, has intake/shooter",,,,,,,,,,,,
1727,99,TR,1727,99,r2,left,FALSE,TRUE,0,1,0,6,0,TRUE,3,30,,x,0,Feeder seemed to malfunction throughout,,,,,,,,,,,,
8230,99,GS,8230,99,r3,right,FALSE,FALSE,0,0,0,0,0,FALSE,f,10,100,a,,Played defense for the whole match. Didn’t cause any missed shots but kept other bots from shooting.,,,,,,,,,,,,
2199,99,BK,2199,99,b1,right,FALSE,TRUE,0,2,0,1,0,TRUE,4,30,15,a,0,"Very topheavy, subpar shooter, strong climber",,,,,,,,,,,,
1731,99,DD,1731,99,b2,middle,FALSE,TRUE,1,1,0,8,0,TRUE,4,15,0,x,0,Double intake,,,,,,,,,,,,
4099,99,Cm,4099,99,b3,left,FALSE,TRUE,1,1,0,13,0,FALSE,f,5,0,x,0,Bot could be stoped with a good defense bot,,,,,,,,,,,,
8622,100,BN,8622,100,r1,undefined,FALSE,TRUE,0,1,0,1,0,FALSE,x,null,0,x,0,Disconnected during teleop,,,,,,,,,,,,
7770,100,TR,7770,100,r2,middle,FALSE,TRUE,0,0,1,0,1,TRUE,3,19,0,x,60,Kept losing connection and not being able to drive but only turn,,,,,,,,,,,,
449,100,GS,449,100,r3,right,FALSE,TRUE,0,0,3,10,0,FALSE,x,,,x,30,100% accuracy during teleop. Robot fell over around 30 seconds left and wasn’t able to climb.,,,,,,,,,,,,
4821,100,BK,4821,100,b1,right,FALSE,TRUE,1,0,0,4,0,FALSE,2,19,0,x,0,"Fairly good shooter, great driving",,,,,,,,,,,,
3274,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5549,100,Cm,5549,100,r3,left,FALSE,TRUE,0,2,0,2,0,FALSE,2,30,0,x,0,Very very slow bot,,,,,,,,,,,,
6194,101,BN,6194,101,r1,undefined,FALSE,TRUE,0,1,0,0,0,FALSE,x,null,0,x,0,Was pushed over on its side by alliance member during teleop. Extremely top heavy,,,,,,,,,,,,
614,101,TR,614,101,r2,right,FALSE,TRUE,1,1,0,1,4,TRUE,2,30,10,v,,"Good shooter, versatile. Autonomous leaned right.",,,,,,,,,,,,
422,101,GS,422,101,r3,middle,FALSE,TRUE,4,0,0,10,0,FALSE,3,20,,x,,Made about 90% of shots.,,,,,,,,,,,,
1629,101,BK,1629,101,b1,right,FALSE,TRUE,2,0,0,4,0,TRUE,4,25,,x,0,Excellent climber,,,,,,,,,,,,
4638,101,DD,4638,101,b2,left,FALSE,TRUE,2,0,0,1,0,TRUE,2,36,0,x,0,High shooter,,,,,,,,,,,,
5724,101,Cm,5724,101,r3,middle,FALSE,TRUE,2,0,0,5,0,FALSE,1,5,0,x,0,Not a vad vot but not a great one ethier,,,,,,,,,,,,
836,102,BN,836,102,r1,right,FALSE,TRUE,4,0,0,8,1,FALSE,f,34,0,x,0,"Very accurate shooting, really good autonomous. Fell trying to go from mid bar to high bar",,,,,,,,,,,,
3748,102,TR,3748,102,r2,middle,FALSE,FALSE,0,0,1,0,2,TRUE,f,null,40,a,0,Robot didn’t seem to be moving correctly. Had to resort to defense,,,,,,,,,,,,
2914,102,GS,2914,102,r3,left,FALSE,TRUE,2,0,0,0,0,FALSE,2,30,70,n,,Tried playing defense but wasn’t very effective,,,,,,,,,,,,
4541,102,BK,4541,102,b1,middle,FALSE,TRUE,1,0,0,3,0,FALSE,f,8,0,x,0,Pretty good shooter,,,,,,,,,,,,
1885,102,DD,1885,102,b2,left,FALSE,TRUE,2,0,0,7,0,TRUE,4,30,0,x,0,Speedy climb and almost 100% accurate,,,,,,,,,,,,
5587,102,Cm,5587,102,b3,right,FALSE,TRUE,4,1,0,4,0,TRUE,4,30,0,x,0,Was defend but the bot has potential,,,,,,,,,,,,
8592,103,BN,8592,103,r1,undefined,FALSE,TRUE,1,0,0,5,0,FALSE,x,23,0,x,0,"Accurate shooter, got penalty for extending beyond allowed height during teleop",,,,,,,,,,,,
1111,103,TR,1111,103,r2,right,FALSE,TRUE,2,0,0,11,0,TRUE,1,306,0,x,0,"Shooter good, but got pushed around really easily",,,,,,,,,,,,
6504,103,GS,6504,103,r3,middle,FALSE,TRUE,0,0,1,0,10,FALSE,2,15,,x,,Consistent shots into lower hub.,,,,,,,,,,,,
384,103,BK,384,103,b1,right,FALSE,TRUE,3,0,0,2,0,FALSE,2,10,90,v,0,Strong defence bot,,,,,,,,,,,,
6802,103,DD,6802,103,b2,middle,FALSE,TRUE,0,1,0,4,0,FALSE,f,5,10,a,0,Ran into an alliance member and broke a piece of plastic off,,,,,,,,,,,,
2377,103,Cm,2377,103,b3,left,FALSE,TRUE,2,0,0,2,0,FALSE,2,30,0,x,0,Driver needs trainimg,,,,,,,,,,,,
1719,104,BN,1719,104,r1,middle,FALSE,FALSE,0,0,1,0,5,FALSE,x,null,0,x,0,"Only shot in lower hub, did not attempt to climb",,,,,,,,,,,,
4242,104,TR,4242,104,r2,left,FALSE,TRUE,0,2,0,2,0,FALSE,3,30,50,v,20,"Robot not moving correctly, but excellent defense",,,,,,,,,,,,
5804,104,GS,5804,104,r3,right,FALSE,TRUE,1,1,0,6,0,FALSE,4,20,20,v,,"Driving was very skilled, and shooting was consistent. Also played defense  when other robots were shooting.",,,,,,,,,,,,
4472,104,BK,4472,104,b1,right,FALSE,TRUE,1,0,0,10,0,FALSE,3,20,,x,0,"Very good shooting, driving, and climbing",,,,,,,,,,,,
116,104,DD,116,104,b2,middle,FALSE,TRUE,0,1,0,4,0,TRUE,4,30,,x,0,Accurate,,,,,,,,,,,,
2068,104,Cm,2068,104,b3,left,FALSE,TRUE,1,1,0,4,1,FALSE,x,,0,x,0,Terrible accuracy,,,,,,,,,,,,
1086,105,HS,1086,105,r1,middle,FALSE,TRUE,1,1,0,7,0,FALSE,2,5,5,n,0,"Good speed, ineffective shooting",,,,,,,,,,,,
1262,105,TR,1262,105,r2,right,FALSE,TRUE,3,0,0,10,0,TRUE,x,,,x,,Pretty good stability and shooting. Don’t have too many negative things to say,,,,,,,,,,,,
3136,105,GS,3136,105,r3,left,FALSE,TRUE,2,0,0,7,0,FALSE,2,10,,x,,Consistent shooting but small intake.,,,,,,,,,,,,
2363,105,BK,2363,105,b1,right,FALSE,TRUE,5,0,0,9,0,FALSE,2,3,20,v,0,Amazing driving and defense,,,,,,,,,,,,
1610,105,DD,1610,105,b2,middle,FALSE,TRUE,1,0,0,6,0,TRUE,f,,0,x,0,,,,,,,,,,,,,
620,105,Cm,620,105,b3,left,FALSE,TRUE,1,1,0,7,0,FALSE,4,35,0,x,0,It's a good bot,,,,,,,,,,,,
4099,106,HS,4099,106,r1,right,FALSE,TRUE,4,1,0,9,2,FALSE,2,15,0,x,0,"Overall efficient, has to go to hub to shoot",,,,,,,,,,,,
5338,106,TR,5338,106,r2,left,FALSE,TRUE,0,0,1,0,7,TRUE,4,,0,x,0,Started climbing far too early. Over 1 minute left.,,,,,,,,,,,,
4286,106,GS,4286,106,r3,middle,FALSE,TRUE,0,0,1,0,5,FALSE,f,20,,x,,Intake was very small and the driving was slow,,,,,,,,,,,,
8726,106,BK,8726,106,b1,left,FALSE,TRUE,0,2,0,6,0,FALSE,x,,,x,0,Nice shooting and driving,,,,,,,,,,,,
1895,106,DD,1895,106,b2,right,FALSE,TRUE,1,1,0,3,0,FALSE,f,15,0,x,0,Accurate but balls bounce out,,,,,,,,,,,,
1731,106,Cm,1731,106,b3,middle,FALSE,TRUE,1,1,0,8,0,FALSE,4,20,0,x,0,Really good team just needs better accuracy,,,,,,,,,,,,
2421,107,HS,2421,107,r1,undefined,FALSE,TRUE,1,1,0,1,2,FALSE,4,30,0,x,0,Kept missing,,,,,,,,,,,,
888,107,TR,888,107,r2,middle,FALSE,TRUE,1,2,0,0,7,TRUE,4,35,20,v,0,Defense pretty good. Only shot bottom basket but made almost all of them,,,,,,,,,,,,
1908,107,GS,1908,107,r3,right,FALSE,TRUE,0,2,0,5,1,TRUE,x,,,x,,Robot was slow at the beginning but began driving and shooting more consistent near the end.,,,,,,,,,,,,
5549,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7770,107,DD,7770,107,b2,middle,FALSE,TRUE,0,0,0,0,1,FALSE,3,38,0,x,0,"Only shoots low, still inaccurate",,,,,,,,,,,,
623,107,Cm,623,107,b3,left,FALSE,TRUE,2,0,0,10,0,FALSE,4,35,0,x,0,This bot has a decent shooter but a slow climb,,,,,,,,,,,,
1123,108,HS,1123,108,r1,undefined,FALSE,TRUE,0,0,2,0,7,FALSE,1,25,0,x,0,Scores in lower hub consistently,,,,,,,,,,,,
1599,108,TR,1599,108,r2,middle,FALSE,TRUE,1,1,0,0,1,FALSE,3,56,0,x,0,Seemed to not have a good connection and couldn’t really control their robot.,,,,,,,,,,,,
8230,108,GS,8230,108,r3,right,FALSE,TRUE,2,0,0,3,1,FALSE,f,5,5,a,,Robot made about 50% of shots. Also played defense and kept a robot from scoring.,,,,,,,,,,,,
4821,108,BK,4821,108,b1,undefined,FALSE,TRUE,1,0,0,2,0,FALSE,2,7,0,x,0,Issues with accuracy,,,,,,,,,,,,
8622,108,DD,8622,108,b2,right,FALSE,TRUE,0,0,0,0,0,FALSE,x,,0,x,95,Died,,,,,,,,,,,,
2199,108,Cm,2199,108,b3,middle,FALSE,TRUE,1,1,0,6,0,FALSE,4,35,0,x,0,Like every other bot better accuracy,,,,,,,,,,,,
686,109,HS,686,109,r1,right,FALSE,TRUE,0,0,3,0,3,FALSE,4,55,20,v,0,"Intake/shooter broke, top heavy when carrying balls",,,,,,,,,,,,
122,109,TR,122,109,r2,left,FALSE,TRUE,2,0,0,2,0,TRUE,f,5,5,a,0,"Shooter not very accurate, was pushed around a lot",,,,,,,,,,,,
1727,109,GS,1727,109,r3,middle,FALSE,TRUE,1,0,0,4,1,FALSE,2,10,,x,,Skilled driving but inconsistent shooting,,,,,,,,,,,,
3939,109,BK,3939,109,b1,middle,FALSE,TRUE,0,2,0,2,0,TRUE,2,33,0,x,50,Robot randomly stopped working several times,,,,,,,,,,,,
6326,109,DD,6326,109,b2,right,FALSE,TRUE,0,1,0,1,0,TRUE,f,3,0,x,,Just drove around mostly because it was being defended,,,,,,,,,,,,
7429,109,Cm,7429,109,b3,left,FALSE,TRUE,0,2,0,6,0,FALSE,2,30,0,x,0,It was painful to watch they shoot bounces out and over and over,,,,,,,,,,,,
3274,110,HS,3274,110,r1,undefined,FALSE,TRUE,2,0,0,0,0,FALSE,f,40,100,v,0,Amazing defense,,,,,,,,,,,,
2537,110,TR,2537,110,r2,middle,FALSE,TRUE,0,1,0,5,0,FALSE,f,15,,x,0,Shooting for Bert throughout game. Autonomous phase not successful.,,,,,,,,,,,,
401,110,GS,401,110,r3,right,FALSE,TRUE,5,0,0,11,0,FALSE,2,50,,x,,Shooting was very consistent and fast.,,,,,,,,,,,,
612,110,BK,612,110,b1,left,FALSE,TRUE,0,0,1,0,0,FALSE,f,50,0,x,70,Robot stopped working for most of the match,,,,,,,,,,,,
449,110,DD,449,110,b2,right,FALSE,TRUE,0,0,0,3,0,TRUE,4,32,0,x,0,,,,,,,,,,,,,
2186,110,Cm,2186,110,b3,middle,FALSE,TRUE,0,1,0,3,0,FALSE,2,30,0,x,0,Slow bot and has intake problem,,,,,,,,,,,,
6194,111,HS,6194,111,r1,middle,FALSE,TRUE,1,0,0,0,0,FALSE,2,10,60,a,0,Extremely aggressive and top heavy,,,,,,,,,,,,
4638,111,TR,4638,111,r2,left,FALSE,TRUE,0,1,0,3,1,TRUE,3,30,0,x,0,"Got pushed around a lot by other robots, couldn’t line itself up properly.",,,,,,,,,,,,
384,111,GS,384,111,r3,right,FALSE,TRUE,3,0,0,10,0,FALSE,1,5,,x,,Shooting was consistent and driving was very good,,,,,,,,,,,,
4242,111,BK,4242,111,b1,middle,FALSE,TRUE,1,0,0,2,0,FALSE,f,5,20,a,20,Robot had some issues with shooter as well as driving,,,,,,,,,,,,
1885,111,DD,1885,111,b2,left,FALSE,TRUE,2,0,0,7,0,TRUE,4,15,0,x,0,"Better accuracy in auto, I blame the driver =(",,,,,,,,,,,,
1111,111,Cm,1111,111,b3,right,FALSE,TRUE,2,0,0,12,0,FALSE,x,,0,x,0,It's a good bot,,,,,,,,,,,,
3748,112,HS,3748,112,r1,middle,FALSE,TRUE,0,0,2,0,0,FALSE,2,20,90,n,0,Ineffective at defense and that's all that it does,,,,,,,,,,,,
1086,112,TR,1086,112,r2,right,FALSE,TRUE,0,2,0,12,0,FALSE,2,5,0,x,0,Long distance shooting is really accurate. Fast climbing,,,,,,,,,,,,
4541,112,GS,4541,112,r3,left,FALSE,TRUE,2,0,0,4,0,FALSE,4,35,,x,,"Shooting was accurate, but driving was average",,,,,,,,,,,,
422,112,BK,422,112,b1,middle,FALSE,TRUE,2,0,0,8,0,TRUE,3,25,,x,,Some issues with climber and intake,,,,,,,,,,,,
1719,112,DD,1719,112,b2,right,FALSE,TRUE,0,0,0,0,4,FALSE,2,10,0,x,0,Wasted a lot of time,,,,,,,,,,,,
3136,112,Cm,3136,112,b3,left,FALSE,TRUE,1,1,0,8,0,FALSE,1,20,0,x,0,Not alot of maneuverability,,,,,,,,,,,,
5587,113,HS,5587,113,r1,right,FALSE,TRUE,0,2,0,2,0,FALSE,4,35,50,a,0,Lack of driver/coach experience,,,,,,,,,,,,
620,113,TR,620,113,r2,middle,FALSE,TRUE,1,0,0,1,0,TRUE,4,30,0,x,0,Shooter wasn’t working properly. Ball shot out without prompt.,,,,,,,,,,,,
6802,113,GS,6802,113,r3,left,FALSE,TRUE,1,1,0,0,2,FALSE,2,15,,x,,Shooting was very inconsistent.,,,,,,,,,,,,
1731,113,BK,1731,113,b1,right,FALSE,TRUE,4,0,0,0,0,FALSE,4,19,0,x,0,More inaccurate than usual. Great climber,,,,,,,,,,,,
614,113,DD,614,113,b2,left,FALSE,TRUE,0,2,0,6,1,FALSE,3,null,0,x,0,,,,,,,,,,,,,
4286,113,Cm,4286,113,b3,middle,FALSE,TRUE,0,0,1,0,4,FALSE,f,20,0,x,0,Bot looked like something was wrong with it,,,,,,,,,,,,
2068,114,HS,2068,114,r1,right,FALSE,TRUE,1,0,0,2,0,FALSE,x,null,90,a,0,Defended against Triple Helix,,,,,,,,,,,,
2421,114,TR,2421,114,r2,left,FALSE,TRUE,2,0,0,3,0,FALSE,4,null,30,v,0,Defense was very good. Had trouble finding cargo,,,,,,,,,,,,
623,114,GS,623,114,r3,middle,FALSE,TRUE,2,0,0,6,0,FALSE,4,20,,x,,"Intake and shooting were consistent, and climbing was quick.",,,,,,,,,,,,
2363,114,BK,2363,114,b1,right,FALSE,TRUE,3,1,0,10,0,TRUE,2,10,0,x,0,Very fast and accurate,,,,,,,,,,,,
8592,114,DD,8592,114,b2,middle,FALSE,TRUE,1,0,0,4,0,FALSE,2,15,0,x,0,"Very accurate, but not enough shots",,,,,,,,,,,,
1629,114,Cm,1629,114,b3,left,FALSE,TRUE,1,1,0,7,0,TRUE,f,30,0,x,0,Has to go yp to goal to shoot,,,,,,,,,,,,
2914,115,HS,2914,115,r1,undefined,FALSE,TRUE,2,0,0,3,0,FALSE,2,5,0,x,0,Takes a while to aim,,,,,,,,,,,,
8230,115,TR,8230,115,r2,right,FALSE,TRUE,2,0,0,9,0,FALSE,f,9,0,x,0,Shot poorly at the beginning. Fixed later.,,,,,,,,,,,,
8622,115,GS,8622,115,r3,middle,FALSE,TRUE,1,0,0,3,0,FALSE,f,60,,x,,"Shooting was inconsistent, and climbing didn’t work properly",,,,,,,,,,,,
888,115,BK,888,115,b1,middle,FALSE,TRUE,0,2,0,1,2,FALSE,3,50,0,x,0,"Fairly good shooting, climbing, and driving",,,,,,,,,,,,
5804,115,DD,5804,115,b2,right,FALSE,FALSE,2,0,0,9,0,FALSE,3,30,0,x,0,"Very accurate, drifts like on ice",,,,,,,,,,,,
2377,115,Cm,2377,115,b3,left,FALSE,TRUE,2,0,0,6,0,FALSE,x,,0,x,0,I think this bot wouldn't be a terrible pick if everything else is gone,,,,,,,,,,,,
1895,116,HS,1895,116,r1,undefined,FALSE,TRUE,2,0,0,9,1,FALSE,1,10,0,x,0,Pretty efficient,,,,,,,,,,,,
836,116,TR,836,116,r2,right,FALSE,FALSE,3,1,0,7,0,TRUE,3,30,0,x,0,"Great feeder, great auto session, good climbing, did not go traversal",,,,,,,,,,,,
686,116,GS,686,116,r3,middle,FALSE,TRUE,0,0,1,0,7,FALSE,4,45,,x,,Shooting was consistent and quick.,,,,,,,,,,,,
1599,116,BK,1599,116,b1,middle,FALSE,TRUE,0,1,0,2,0,FALSE,4,37,0,x,0,Accuracy was not as good as usual. Climbing was amazing,,,,,,,,,,,,
1262,116,DD,1262,116,b2,right,FALSE,TRUE,1,0,0,13,0,FALSE,x,,0,x,0,Got progressively better through the match,,,,,,,,,,,,
5549,116,Cm,5549,116,b3,left,FALSE,TRUE,1,1,0,0,0,FALSE,f,30,60,a,0,Got thier climber stuck on the traversal bot,,,,,,,,,,,,
1610,117,HS,1610,117,r1,middle,FALSE,TRUE,1,0,0,6,2,FALSE,2,10,33,n,0,undefined,,,,,,,,,,,,
449,117,TR,449,117,r2,left,FALSE,TRUE,0,2,0,9,0,FALSE,4,35,0,x,0,Great shooter.,,,,,,,,,,,,
401,117,GS,401,117,r3,right,FALSE,TRUE,4,1,0,7,0,FALSE,3,60,,x,,Nice,,,,,,,,,,,,
1908,117,BK,1908,117,b1,right,FALSE,TRUE,0,0,0,3,1,FALSE,2,25,0,x,0,,,,,,,,,,,,,
1123,117,DD,1123,117,b2,right,FALSE,TRUE,0,0,2,0,8,FALSE,1,7,0,x,0,,,,,,,,,,,,,
1727,117,Cm,1727,117,b3,middle,FALSE,TRUE,0,1,0,3,0,FALSE,4,40,,x,0,Slow ball cycles,,,,,,,,,,,,
7770,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,118,TR,612,118,r2,right,FALSE,TRUE,0,0,1,0,3,FALSE,4,34,0,x,0,Cool idea for a feeder but not realistic. It’s inefficient,,,,,,,,,,,,
3274,118,GS,3274,118,r3,left,FALSE,FALSE,0,0,0,0,5,TRUE,x,,,x,,Shooter was very inconsistent and didn’t shoot in autonomous,,,,,,,,,,,,
2199,118,BK,2199,118,b1,middle,FALSE,TRUE,1,0,0,5,0,FALSE,4,30,0,x,0,"Excellent climbing as usual, very topheavy",,,,,,,,,,,,
8726,118,DD,8726,118,b2,left,FALSE,FALSE,1,0,0,3,0,FALSE,2,15,0,x,0,Slow shooter,,,,,,,,,,,,
6326,118,Cm,6326,118,b3,right,FALSE,TRUE,1,0,0,3,0,FALSE,x,,60,v,0,It has an area in its chassis where it catches conners and can control them,,,,,,,,,,,,
5724,119,HS,5724,119,r1,undefined,FALSE,TRUE,2,0,0,10,0,FALSE,1,15,0,x,0,Pretty efficient,,,,,,,,,,,,
4472,119,TR,4472,119,r2,middle,FALSE,TRUE,3,0,0,4,0,FALSE,2,30,0,x,0,Had trouble on the hanger,,,,,,,,,,,,
6504,119,GS,6504,119,r3,right,FALSE,TRUE,0,0,0,0,7,FALSE,3,60,,x,,Shooter missed in autonomous but was consistent in teleop,,,,,,,,,,,,
4099,119,BK,4099,119,b1,right,FALSE,TRUE,4,0,0,12,0,FALSE,3,20,0,x,0,Excellent driving and shooting. Issues with climbing this round,,,,,,,,,,,,
116,119,DD,116,119,b2,left,FALSE,TRUE,1,0,0,2,0,FALSE,f,30,0,x,0,Fell,,,,,,,,,,,,
2537,119,Cm,2537,119,b3,middle,FALSE,TRUE,0,1,0,3,0,FALSE,f,30,,x,0,"Bad intake, bad shooter,",,,,,,,,,,,,
4821,120,HS,4821,120,r1,undefined,FALSE,TRUE,1,0,0,10,0,FALSE,2,15,0,x,0,Looks top heavy,,,,,,,,,,,,
7429,120,TR,7429,120,r2,right,FALSE,TRUE,1,0,0,5,0,TRUE,f,null,0,x,0,Cargo kept bouncing out. Happened about 6 times. Fell off hanger last second,,,,,,,,,,,,
122,120,GS,122,120,r3,middle,FALSE,TRUE,1,1,0,3,0,FALSE,f,10,,x,,"Shooting had a lot of backspin, and most of them fell back out.",,,,,,,,,,,,
5338,120,BK,5338,120,b1,right,FALSE,TRUE,0,0,2,0,5,FALSE,4,65,0,x,0,Great climbing and pretty good shooting,,,,,,,,,,,,
2186,120,DD,2186,120,b2,left,FALSE,TRUE,1,0,0,1,0,FALSE,2,15,0,x,0,Inaccurate,,,,,,,,,,,,
3939,120,Cm,3939,120,b3,middle,FALSE,TRUE,0,2,0,1,0,FALSE,2,40,20,a,20,Bot needs to fix its shooting algorithm,,,,,,,,,,,,
